frame,x_min,y_min,x_max,y_max
"[[[163 170 176]
  [163 170 176]
  [163 170 176]
  ...
  [111 128 137]
  [108 125 134]
  [105 122 131]]

 [[163 170 176]
  [163 170 176]
  [164 171 177]
  ...
  [110 127 136]
  [108 125 134]
  [105 122 131]]

 [[164 171 177]
  [164 171 177]
  [164 171 177]
  ...
  [108 125 134]
  [106 123 132]
  [105 122 131]]

 ...

 [[121 132 140]
  [120 131 139]
  [119 130 138]
  ...
  [ 73  98 104]
  [ 72  97 103]
  [ 72  97 103]]

 [[119 130 138]
  [118 129 137]
  [125 136 144]
  ...
  [ 75 100 106]
  [ 73  98 104]
  [ 73  98 104]]

 [[122 133 141]
  [122 133 141]
  [127 138 146]
  ...
  [ 76 101 107]
  [ 77 102 108]
  [ 77 102 108]]]",188,95,425,358
"[[[161 173 178]
  [162 174 179]
  [163 172 178]
  ...
  [104 119 130]
  [111 126 137]
  [111 126 137]]

 [[161 173 178]
  [161 173 178]
  [164 173 179]
  ...
  [104 119 130]
  [111 126 137]
  [111 126 137]]

 [[159 171 176]
  [161 173 178]
  [161 173 178]
  ...
  [111 126 137]
  [109 124 135]
  [109 124 135]]

 ...

 [[129 133 142]
  [131 135 144]
  [131 135 144]
  ...
  [ 84  94 104]
  [ 85  95 105]
  [ 85  95 105]]

 [[132 136 145]
  [130 134 143]
  [131 135 144]
  ...
  [ 86  96 106]
  [ 86  96 106]
  [ 86  96 106]]

 [[128 132 141]
  [126 130 139]
  [134 138 147]
  ...
  [ 89  99 109]
  [ 89  99 109]
  [ 89  99 109]]]",189,95,426,358
"[[[160 168 177]
  [161 169 178]
  [162 170 179]
  ...
  [104 123 134]
  [104 123 134]
  [108 127 138]]

 [[161 169 178]
  [162 170 179]
  [163 171 180]
  ...
  [105 124 135]
  [105 124 135]
  [108 127 138]]

 [[162 170 179]
  [163 171 180]
  [164 172 181]
  ...
  [105 124 135]
  [105 124 135]
  [107 126 137]]

 ...

 [[127 135 144]
  [126 134 143]
  [125 133 142]
  ...
  [ 84  94 104]
  [ 85  95 105]
  [ 85  95 105]]

 [[129 137 146]
  [128 136 145]
  [126 134 143]
  ...
  [ 86  96 106]
  [ 86  96 106]
  [ 86  96 106]]

 [[124 132 141]
  [123 131 140]
  [125 133 142]
  ...
  [ 89  99 109]
  [ 89  99 109]
  [ 89  99 109]]]",191,97,426,359
"[[[161 169 178]
  [166 174 183]
  [164 172 181]
  ...
  [106 121 132]
  [105 120 131]
  [106 121 132]]

 [[162 170 179]
  [166 174 183]
  [165 173 182]
  ...
  [107 124 135]
  [106 123 134]
  [109 126 137]]

 [[162 170 179]
  [163 171 180]
  [164 172 181]
  ...
  [111 125 139]
  [111 125 139]
  [111 125 139]]

 ...

 [[130 136 145]
  [130 136 145]
  [129 135 144]
  ...
  [ 83 100 109]
  [ 83 100 109]
  [ 83 100 109]]

 [[132 138 147]
  [131 137 146]
  [129 135 144]
  ...
  [ 84 101 110]
  [ 84 101 110]
  [ 84 101 110]]

 [[126 132 141]
  [125 131 140]
  [127 133 142]
  ...
  [ 84 101 110]
  [ 84 101 110]
  [ 84 101 110]]]",199,96,428,359
"[[[163 171 180]
  [163 171 180]
  [162 170 179]
  ...
  [115 127 139]
  [113 125 137]
  [110 122 134]]

 [[163 171 180]
  [163 171 180]
  [164 172 181]
  ...
  [111 123 135]
  [110 122 134]
  [110 122 134]]

 [[163 171 180]
  [163 171 180]
  [165 173 182]
  ...
  [111 123 135]
  [110 122 134]
  [110 122 134]]

 ...

 [[125 138 146]
  [125 138 146]
  [122 135 143]
  ...
  [ 83 100 111]
  [ 83 100 111]
  [ 83 100 111]]

 [[123 136 144]
  [124 137 145]
  [124 137 145]
  ...
  [ 83 100 111]
  [ 83 100 111]
  [ 83 100 111]]

 [[119 132 140]
  [117 130 138]
  [119 132 140]
  ...
  [ 83 100 111]
  [ 83 100 111]
  [ 83 100 111]]]",202,98,429,359
"[[[167 171 180]
  [167 171 180]
  [166 170 179]
  ...
  [105 124 135]
  [105 124 135]
  [108 127 138]]

 [[167 171 180]
  [167 171 180]
  [168 172 181]
  ...
  [104 123 134]
  [106 125 136]
  [109 128 139]]

 [[167 171 180]
  [167 171 180]
  [169 173 182]
  ...
  [105 124 135]
  [107 126 137]
  [109 128 139]]

 ...

 [[128 134 138]
  [128 134 138]
  [129 135 139]
  ...
  [ 89 102 110]
  [ 91 104 112]
  [ 91 104 112]]

 [[128 134 138]
  [128 134 138]
  [129 135 139]
  ...
  [ 88 101 109]
  [ 90 103 111]
  [ 91 104 112]]

 [[128 134 138]
  [128 134 138]
  [129 135 139]
  ...
  [ 87 100 108]
  [ 88 101 109]
  [ 88 101 109]]]",201,99,432,358
"[[[163 171 180]
  [163 171 180]
  [163 171 180]
  ...
  [107 126 137]
  [107 126 137]
  [107 126 137]]

 [[163 171 180]
  [163 171 180]
  [163 171 180]
  ...
  [109 128 139]
  [108 127 138]
  [108 127 138]]

 [[163 171 180]
  [163 171 180]
  [163 171 180]
  ...
  [107 126 137]
  [107 126 137]
  [107 126 137]]

 ...

 [[132 136 145]
  [125 129 138]
  [130 134 143]
  ...
  [ 77  99 107]
  [ 78 100 108]
  [ 78 100 108]]

 [[129 133 142]
  [129 133 142]
  [134 138 147]
  ...
  [ 77  99 107]
  [ 77  99 107]
  [ 77  99 107]]

 [[129 133 142]
  [129 133 142]
  [130 134 143]
  ...
  [ 77  99 107]
  [ 77  99 107]
  [ 77  99 107]]]",204,99,434,357
"[[[163 171 180]
  [163 171 180]
  [163 171 180]
  ...
  [ 98 129 138]
  [ 99 130 139]
  [100 131 140]]

 [[163 171 180]
  [163 171 180]
  [163 171 180]
  ...
  [ 98 129 138]
  [ 97 128 137]
  [ 97 128 137]]

 [[163 171 180]
  [163 171 180]
  [163 171 180]
  ...
  [ 98 129 138]
  [ 98 129 138]
  [ 97 128 137]]

 ...

 [[122 130 139]
  [127 139 144]
  [120 132 137]
  ...
  [ 83  98 107]
  [ 84  99 108]
  [ 84  99 108]]

 [[127 135 144]
  [122 134 139]
  [119 131 136]
  ...
  [ 83  98 107]
  [ 83  98 107]
  [ 83  98 107]]

 [[128 136 145]
  [120 132 137]
  [119 131 136]
  ...
  [ 83  98 107]
  [ 83  98 107]
  [ 83  98 107]]]",204,98,437,358
"[[[168 178 182]
  [169 179 183]
  [165 178 181]
  ...
  [ 95 126 135]
  [ 95 126 135]
  [ 97 128 137]]

 [[165 173 177]
  [164 174 178]
  [168 178 182]
  ...
  [ 95 126 135]
  [ 95 126 135]
  [ 97 128 137]]

 [[169 177 181]
  [167 177 181]
  [167 177 181]
  ...
  [ 95 126 135]
  [ 97 128 137]
  [ 97 128 137]]

 ...

 [[131 132 142]
  [131 132 142]
  [132 133 143]
  ...
  [ 81  98 107]
  [ 82  99 108]
  [ 82  99 108]]

 [[132 133 143]
  [132 133 143]
  [132 133 143]
  ...
  [ 81  98 107]
  [ 81  98 107]
  [ 81  98 107]]

 [[132 133 143]
  [132 133 143]
  [132 133 143]
  ...
  [ 81  98 107]
  [ 81  98 107]
  [ 81  98 107]]]",204,100,440,358
"[[[164 174 178]
  [165 175 179]
  [163 176 179]
  ...
  [101 128 137]
  [103 130 139]
  [ 97 124 133]]

 [[167 175 179]
  [166 176 180]
  [166 176 180]
  ...
  [100 127 136]
  [103 130 139]
  [ 97 124 133]]

 [[169 177 181]
  [166 176 180]
  [165 175 179]
  ...
  [100 127 136]
  [100 127 136]
  [101 128 137]]

 ...

 [[121 134 142]
  [119 132 140]
  [121 134 142]
  ...
  [ 86 102 109]
  [ 86 102 109]
  [ 86 102 109]]

 [[122 135 143]
  [122 135 143]
  [122 135 143]
  ...
  [ 86 102 109]
  [ 86 102 109]
  [ 86 102 109]]

 [[122 135 143]
  [122 135 143]
  [122 135 143]
  ...
  [ 86 102 109]
  [ 86 102 109]
  [ 86 102 109]]]",216,100,441,358
"[[[166 176 180]
  [167 177 181]
  [163 176 179]
  ...
  [110 126 133]
  [106 122 129]
  [106 122 129]]

 [[165 173 177]
  [164 174 178]
  [165 175 179]
  ...
  [110 126 133]
  [106 122 129]
  [106 122 129]]

 [[169 177 181]
  [166 176 180]
  [165 175 179]
  ...
  [108 124 131]
  [106 122 129]
  [106 122 129]]

 ...

 [[128 132 141]
  [128 132 141]
  [131 135 144]
  ...
  [ 79 102 108]
  [ 80 103 109]
  [ 80 103 109]]

 [[125 129 138]
  [125 129 138]
  [126 130 139]
  ...
  [ 79 102 108]
  [ 80 103 109]
  [ 80 103 109]]

 [[127 131 140]
  [128 132 141]
  [126 130 139]
  ...
  [ 79 102 108]
  [ 80 103 109]
  [ 80 103 109]]]",213,102,444,359
"[[[162 170 179]
  [165 173 182]
  [167 178 186]
  ...
  [101 125 135]
  [103 127 137]
  [103 127 137]]

 [[161 167 176]
  [160 168 177]
  [161 169 178]
  ...
  [101 125 135]
  [103 127 137]
  [103 127 137]]

 [[165 171 180]
  [162 170 179]
  [161 169 178]
  ...
  [101 125 135]
  [103 127 137]
  [103 127 137]]

 ...

 [[127 133 137]
  [126 132 136]
  [125 131 135]
  ...
  [ 85  95 105]
  [ 87  97 107]
  [ 87  97 107]]

 [[126 132 136]
  [128 134 138]
  [126 132 136]
  ...
  [ 85  95 105]
  [ 87  97 107]
  [ 87  97 107]]

 [[125 131 135]
  [129 135 139]
  [126 132 136]
  ...
  [ 85  95 105]
  [ 87  97 107]
  [ 87  97 107]]]",216,101,450,358
"[[[170 176 185]
  [167 173 182]
  [167 173 182]
  ...
  [103 126 132]
  [105 128 134]
  [105 128 134]]

 [[170 176 185]
  [167 173 182]
  [167 173 182]
  ...
  [103 126 132]
  [105 128 134]
  [105 128 134]]

 [[165 173 182]
  [165 173 182]
  [166 174 183]
  ...
  [103 126 132]
  [102 125 131]
  [106 129 135]]

 ...

 [[128 130 137]
  [128 130 137]
  [127 129 136]
  ...
  [ 83 101 108]
  [ 81 101 108]
  [ 81 101 108]]

 [[128 130 137]
  [128 130 137]
  [127 129 136]
  ...
  [ 82 100 107]
  [ 80 100 107]
  [ 80 100 107]]

 [[128 130 137]
  [128 130 137]
  [127 129 136]
  ...
  [ 80 100 107]
  [ 80 100 107]
  [ 80 100 107]]]",214,102,451,358
"[[[161 170 176]
  [158 167 173]
  [159 168 174]
  ...
  [105 122 131]
  [105 122 131]
  [105 122 131]]

 [[168 177 183]
  [166 175 181]
  [166 175 181]
  ...
  [105 122 131]
  [105 122 131]
  [105 122 131]]

 [[164 176 181]
  [164 176 181]
  [164 176 181]
  ...
  [106 123 132]
  [105 122 131]
  [105 122 131]]

 ...

 [[125 131 140]
  [125 131 140]
  [128 134 143]
  ...
  [ 92  98 107]
  [ 92  98 107]
  [ 92  98 107]]

 [[127 133 142]
  [124 130 139]
  [125 131 140]
  ...
  [ 92  98 107]
  [ 92  98 107]
  [ 92  98 107]]

 [[128 134 143]
  [123 129 138]
  [124 130 139]
  ...
  [ 92  98 107]
  [ 92  98 107]
  [ 92  98 107]]]",216,104,454,356
"[[[163 171 180]
  [161 169 178]
  [162 170 179]
  ...
  [ 94 117 130]
  [ 96 119 132]
  [ 98 121 134]]

 [[166 174 183]
  [163 171 180]
  [162 170 179]
  ...
  [104 127 140]
  [100 123 136]
  [ 98 121 134]]

 [[163 171 180]
  [163 171 180]
  [162 170 179]
  ...
  [107 130 143]
  [104 127 140]
  [ 99 122 135]]

 ...

 [[126 130 139]
  [126 130 139]
  [127 131 140]
  ...
  [ 86  98 110]
  [ 85  97 109]
  [ 85  97 109]]

 [[126 130 139]
  [125 129 138]
  [126 130 139]
  ...
  [ 86  98 110]
  [ 85  97 109]
  [ 85  97 109]]

 [[126 130 139]
  [124 128 137]
  [126 130 139]
  ...
  [ 86  98 110]
  [ 85  97 109]
  [ 85  97 109]]]",220,105,457,356
"[[[159 172 180]
  [157 170 178]
  [158 171 179]
  ...
  [107 126 135]
  [104 123 132]
  [105 124 133]]

 [[162 175 183]
  [159 172 180]
  [158 171 179]
  ...
  [107 126 135]
  [105 124 133]
  [103 122 131]]

 [[159 172 180]
  [159 172 180]
  [158 171 179]
  ...
  [105 124 133]
  [104 123 132]
  [104 123 132]]

 ...

 [[132 140 149]
  [128 136 145]
  [124 132 141]
  ...
  [ 85  98 106]
  [ 85  98 106]
  [ 85  98 106]]

 [[126 134 143]
  [123 131 140]
  [123 131 140]
  ...
  [ 85  98 106]
  [ 85  98 106]
  [ 85  98 106]]

 [[127 135 144]
  [122 130 139]
  [122 130 139]
  ...
  [ 85  98 106]
  [ 85  98 106]
  [ 85  98 106]]]",227,107,459,355
"[[[169 177 186]
  [164 172 181]
  [165 173 182]
  ...
  [105 129 137]
  [104 131 138]
  [ 93 120 127]]

 [[170 178 187]
  [166 174 183]
  [165 173 182]
  ...
  [105 129 137]
  [102 129 136]
  [ 91 118 125]]

 [[167 175 184]
  [167 175 184]
  [164 172 181]
  ...
  [103 127 135]
  [ 99 126 133]
  [ 94 121 128]]

 ...

 [[118 132 137]
  [118 132 137]
  [117 131 136]
  ...
  [ 82 101 110]
  [ 82 101 110]
  [ 83 102 111]]

 [[118 132 137]
  [118 132 137]
  [118 132 137]
  ...
  [ 81 100 109]
  [ 81 100 109]
  [ 81 100 109]]

 [[118 132 137]
  [118 132 137]
  [118 132 137]
  ...
  [ 81 100 109]
  [ 81 100 109]
  [ 81 100 109]]]",242,107,460,355
"[[[167 171 180]
  [164 168 177]
  [168 172 181]
  ...
  [102 121 130]
  [ 99 118 127]
  [108 127 136]]

 [[172 176 185]
  [170 174 183]
  [169 173 182]
  ...
  [102 121 130]
  [109 128 137]
  [105 124 133]]

 [[171 175 184]
  [171 175 184]
  [171 175 184]
  ...
  [102 121 130]
  [107 126 135]
  [105 124 133]]

 ...

 [[132 139 150]
  [120 127 138]
  [129 136 147]
  ...
  [ 79  98 109]
  [ 79  98 109]
  [ 78  97 108]]

 [[119 126 137]
  [113 120 131]
  [123 130 141]
  ...
  [ 79  98 109]
  [ 79  98 109]
  [ 79  98 109]]

 [[119 126 137]
  [113 120 131]
  [120 127 138]
  ...
  [ 79  98 109]
  [ 79  98 109]
  [ 79  98 109]]]",235,107,463,355
"[[[163 169 178]
  [166 172 181]
  [166 172 181]
  ...
  [102 124 132]
  [102 124 132]
  [102 124 132]]

 [[164 170 179]
  [166 172 181]
  [166 172 181]
  ...
  [102 124 132]
  [107 129 137]
  [ 98 120 128]]

 [[165 170 181]
  [166 171 182]
  [165 170 181]
  ...
  [102 124 132]
  [106 128 136]
  [101 123 131]]

 ...

 [[126 133 144]
  [122 129 140]
  [126 133 144]
  ...
  [ 81 100 111]
  [ 81 100 111]
  [ 82 101 112]]

 [[131 138 149]
  [121 128 139]
  [125 132 143]
  ...
  [ 81 100 111]
  [ 81 100 111]
  [ 81 100 111]]

 [[121 128 139]
  [116 123 134]
  [119 126 137]
  ...
  [ 81 100 111]
  [ 81 100 111]
  [ 81 100 111]]]",247,108,464,355
"[[[159 170 178]
  [162 173 181]
  [162 173 181]
  ...
  [102 121 132]
  [102 121 132]
  [102 120 134]]

 [[160 171 179]
  [162 173 181]
  [162 173 181]
  ...
  [102 121 132]
  [102 121 132]
  [102 120 134]]

 [[160 170 180]
  [162 172 182]
  [162 172 182]
  ...
  [102 121 132]
  [102 121 132]
  [102 120 134]]

 ...

 [[127 129 136]
  [127 129 136]
  [127 129 136]
  ...
  [ 90  97 110]
  [ 91  98 111]
  [ 92  99 112]]

 [[126 128 135]
  [126 128 135]
  [126 128 135]
  ...
  [ 90  97 110]
  [ 91  98 111]
  [ 91  98 111]]

 [[126 128 135]
  [126 128 135]
  [126 128 135]
  ...
  [ 91  98 111]
  [ 91  98 111]
  [ 91  98 111]]]",247,109,464,354
"[[[165 174 180]
  [165 174 180]
  [165 174 180]
  ...
  [ 97 120 133]
  [ 98 121 134]
  [ 98 121 134]]

 [[165 174 180]
  [168 175 181]
  [168 175 181]
  ...
  [ 97 120 133]
  [ 98 121 134]
  [ 98 121 134]]

 [[164 172 181]
  [170 176 185]
  [170 176 185]
  ...
  [ 95 118 131]
  [ 99 122 135]
  [ 99 122 135]]

 ...

 [[126 132 141]
  [125 131 140]
  [124 130 139]
  ...
  [ 82  99 110]
  [ 82  99 110]
  [ 82  99 110]]

 [[124 130 139]
  [124 130 139]
  [123 129 138]
  ...
  [ 82  99 110]
  [ 82  99 110]
  [ 82  99 110]]

 [[124 130 139]
  [124 130 139]
  [123 129 138]
  ...
  [ 82  99 110]
  [ 82  99 110]
  [ 82  99 110]]]",243,111,468,354
"[[[165 176 177]
  [165 176 177]
  [165 176 177]
  ...
  [111 128 137]
  [113 130 139]
  [108 125 134]]

 [[165 176 177]
  [168 177 178]
  [168 177 178]
  ...
  [109 126 135]
  [107 124 133]
  [103 120 129]]

 [[164 174 178]
  [170 178 182]
  [170 178 182]
  ...
  [106 123 132]
  [105 122 131]
  [104 121 130]]

 ...

 [[133 133 140]
  [133 133 140]
  [133 133 140]
  ...
  [ 94  97 108]
  [ 94  97 108]
  [ 94  97 108]]

 [[133 133 140]
  [133 133 140]
  [133 133 140]
  ...
  [ 94  97 108]
  [ 94  97 108]
  [ 94  97 108]]

 [[133 133 140]
  [133 133 140]
  [133 133 140]
  ...
  [ 94  97 108]
  [ 94  97 108]
  [ 94  97 108]]]",249,112,466,355
"[[[160 174 174]
  [160 174 174]
  [159 173 173]
  ...
  [103 121 128]
  [104 122 129]
  [104 122 129]]

 [[158 173 176]
  [158 173 176]
  [159 174 177]
  ...
  [103 121 128]
  [104 122 129]
  [104 122 129]]

 [[164 173 179]
  [164 173 179]
  [164 173 179]
  ...
  [103 121 128]
  [104 122 129]
  [104 122 129]]

 ...

 [[129 135 139]
  [129 135 139]
  [129 135 139]
  ...
  [ 88  99 107]
  [ 88  99 107]
  [ 88  99 107]]

 [[126 132 136]
  [126 132 136]
  [126 132 136]
  ...
  [ 88  99 107]
  [ 88  99 107]
  [ 88  99 107]]

 [[126 132 136]
  [126 132 136]
  [126 132 136]
  ...
  [ 88  99 107]
  [ 88  99 107]
  [ 88  99 107]]]",249,113,465,355
"[[[163 176 179]
  [163 176 179]
  [163 176 179]
  ...
  [ 98 123 129]
  [ 98 123 129]
  [ 98 123 129]]

 [[163 176 179]
  [163 176 179]
  [163 176 179]
  ...
  [ 98 123 129]
  [ 98 123 129]
  [ 98 123 129]]

 [[163 175 180]
  [163 175 180]
  [163 175 180]
  ...
  [ 98 123 129]
  [ 98 123 129]
  [ 98 123 129]]

 ...

 [[119 131 136]
  [119 131 136]
  [119 131 136]
  ...
  [ 76 103 112]
  [ 76 103 112]
  [ 76 103 112]]

 [[118 130 135]
  [118 130 135]
  [120 132 137]
  ...
  [ 75 102 111]
  [ 76 103 112]
  [ 76 103 112]]

 [[118 130 135]
  [118 130 135]
  [120 132 137]
  ...
  [ 75 102 111]
  [ 76 103 112]
  [ 76 103 112]]]",251,114,463,355
"[[[166 180 185]
  [164 178 183]
  [161 175 180]
  ...
  [102 121 130]
  [100 119 128]
  [100 119 128]]

 [[161 175 180]
  [159 173 178]
  [161 175 180]
  ...
  [101 120 129]
  [100 119 128]
  [100 119 128]]

 [[159 172 180]
  [158 171 179]
  [160 173 181]
  ...
  [ 99 118 127]
  [100 119 128]
  [100 119 128]]

 ...

 [[119 131 136]
  [119 131 136]
  [119 131 136]
  ...
  [ 78 102 112]
  [ 78 102 112]
  [ 78 102 112]]

 [[118 130 135]
  [118 130 135]
  [120 132 137]
  ...
  [ 77 101 111]
  [ 78 102 112]
  [ 78 102 112]]

 [[118 130 135]
  [118 130 135]
  [120 132 137]
  ...
  [ 77 101 111]
  [ 78 102 112]
  [ 78 102 112]]]",258,115,459,355
"[[[164 178 183]
  [164 178 183]
  [163 177 182]
  ...
  [100 117 126]
  [101 118 127]
  [102 119 128]]

 [[162 178 185]
  [163 176 184]
  [162 175 183]
  ...
  [103 120 129]
  [102 119 128]
  [102 119 128]]

 [[163 177 182]
  [163 177 182]
  [162 175 183]
  ...
  [102 119 128]
  [102 119 128]
  [102 119 128]]

 ...

 [[123 136 144]
  [122 135 143]
  [123 134 142]
  ...
  [ 82 101 112]
  [ 82 101 112]
  [ 82 101 112]]

 [[121 134 142]
  [122 133 141]
  [121 132 140]
  ...
  [ 81 100 111]
  [ 82 101 112]
  [ 82 101 112]]

 [[119 130 138]
  [119 130 138]
  [122 133 141]
  ...
  [ 81 100 111]
  [ 82 101 112]
  [ 82 101 112]]]",250,115,461,356
"[[[160 179 183]
  [160 179 183]
  [159 178 182]
  ...
  [ 98 119 132]
  [ 96 117 130]
  [ 96 117 130]]

 [[158 178 185]
  [159 177 184]
  [158 176 183]
  ...
  [ 96 117 130]
  [ 96 117 130]
  [ 96 117 130]]

 [[159 178 182]
  [159 178 182]
  [158 176 183]
  ...
  [ 96 117 130]
  [ 96 117 130]
  [ 96 117 130]]

 ...

 [[124 130 139]
  [124 130 139]
  [123 129 138]
  ...
  [ 88 101 109]
  [ 88 101 109]
  [ 88 101 109]]

 [[124 130 139]
  [124 130 139]
  [124 130 139]
  ...
  [ 87 100 108]
  [ 88 101 109]
  [ 88 101 109]]

 [[124 130 139]
  [124 130 139]
  [124 130 139]
  ...
  [ 87 100 108]
  [ 88 101 109]
  [ 88 101 109]]]",249,115,459,356
"[[[158 175 179]
  [158 175 179]
  [158 175 179]
  ...
  [ 98 120 130]
  [ 98 120 130]
  [ 98 120 130]]

 [[158 175 179]
  [158 175 179]
  [158 175 179]
  ...
  [ 98 120 130]
  [ 98 120 130]
  [ 98 120 130]]

 [[158 175 179]
  [158 175 179]
  [158 175 179]
  ...
  [ 98 120 130]
  [ 98 120 130]
  [ 98 120 130]]

 ...

 [[126 133 139]
  [126 133 139]
  [126 133 139]
  ...
  [ 90 103 111]
  [ 91 104 112]
  [ 94 107 115]]

 [[124 131 137]
  [124 131 137]
  [123 130 136]
  ...
  [ 90 103 111]
  [ 90 103 111]
  [ 91 104 112]]

 [[123 130 136]
  [123 130 136]
  [124 131 137]
  ...
  [ 90 103 111]
  [ 90 103 111]
  [ 91 104 112]]]",249,116,456,357
"[[[158 175 179]
  [158 175 179]
  [158 175 179]
  ...
  [ 99 121 131]
  [ 97 119 129]
  [ 96 118 128]]

 [[158 175 179]
  [158 175 179]
  [158 175 179]
  ...
  [ 95 117 127]
  [ 96 118 128]
  [ 96 118 128]]

 [[158 175 179]
  [158 175 179]
  [158 175 179]
  ...
  [ 95 117 127]
  [ 96 118 128]
  [ 96 118 128]]

 ...

 [[124 125 135]
  [125 126 136]
  [126 127 137]
  ...
  [ 95 109 114]
  [ 95 109 114]
  [ 97 111 116]]

 [[126 127 137]
  [126 127 137]
  [126 127 137]
  ...
  [ 93 107 112]
  [ 93 107 112]
  [ 92 106 111]]

 [[129 130 140]
  [127 128 138]
  [127 128 138]
  ...
  [ 92 106 111]
  [ 92 106 111]
  [ 92 106 111]]]",248,119,453,357
"[[[158 173 182]
  [159 174 183]
  [159 174 183]
  ...
  [ 96 118 128]
  [ 96 118 128]
  [ 96 118 128]]

 [[157 172 181]
  [158 173 182]
  [158 173 182]
  ...
  [ 96 118 128]
  [ 96 118 128]
  [ 96 118 128]]

 [[157 172 181]
  [157 172 181]
  [158 173 182]
  ...
  [ 96 118 128]
  [ 96 118 128]
  [ 96 118 128]]

 ...

 [[126 131 142]
  [126 131 142]
  [124 129 140]
  ...
  [ 95 107 117]
  [ 95 107 117]
  [ 97 109 119]]

 [[126 131 142]
  [126 131 142]
  [124 129 140]
  ...
  [ 93 105 115]
  [ 93 105 115]
  [ 92 104 114]]

 [[126 131 142]
  [126 131 142]
  [124 129 140]
  ...
  [ 92 104 114]
  [ 92 104 114]
  [ 92 104 114]]]",247,121,448,357
"[[[158 173 182]
  [158 173 182]
  [158 173 182]
  ...
  [ 92 119 128]
  [ 94 121 130]
  [ 94 121 130]]

 [[161 173 183]
  [160 172 182]
  [160 172 182]
  ...
  [ 92 119 128]
  [ 94 121 130]
  [ 94 121 130]]

 [[163 173 183]
  [162 172 182]
  [162 172 182]
  ...
  [ 93 120 129]
  [ 95 122 131]
  [ 95 122 131]]

 ...

 [[121 135 140]
  [121 135 140]
  [120 134 139]
  ...
  [ 94 106 116]
  [ 94 106 116]
  [ 94 106 116]]

 [[120 134 139]
  [120 134 139]
  [121 135 140]
  ...
  [ 94 106 116]
  [ 93 105 115]
  [ 93 105 115]]

 [[120 134 139]
  [120 134 139]
  [121 135 140]
  ...
  [ 94 106 116]
  [ 93 105 115]
  [ 93 105 115]]]",244,122,445,356
"[[[162 169 180]
  [161 168 179]
  [162 169 180]
  ...
  [ 98 117 128]
  [ 97 116 127]
  [ 97 116 127]]

 [[158 170 180]
  [157 169 179]
  [158 170 180]
  ...
  [ 98 117 128]
  [ 98 117 128]
  [ 98 117 128]]

 [[160 170 180]
  [157 167 177]
  [159 169 179]
  ...
  [ 98 117 128]
  [ 98 117 128]
  [ 98 117 128]]

 ...

 [[124 133 139]
  [124 133 139]
  [124 133 139]
  ...
  [ 94 106 116]
  [ 94 106 116]
  [ 94 106 116]]

 [[124 133 139]
  [124 133 139]
  [124 133 139]
  ...
  [ 94 106 116]
  [ 93 105 115]
  [ 93 105 115]]

 [[124 133 139]
  [124 133 139]
  [124 133 139]
  ...
  [ 94 106 116]
  [ 93 105 115]
  [ 93 105 115]]]",241,123,441,358
"[[[158 173 182]
  [156 171 180]
  [156 171 180]
  ...
  [ 96 120 130]
  [ 96 120 130]
  [ 93 117 127]]

 [[158 173 182]
  [155 170 179]
  [155 170 179]
  ...
  [ 97 121 131]
  [101 125 135]
  [ 88 112 122]]

 [[160 172 182]
  [156 168 178]
  [155 167 177]
  ...
  [ 96 120 130]
  [ 94 118 128]
  [ 94 118 128]]

 ...

 [[127 132 143]
  [127 132 143]
  [127 132 143]
  ...
  [ 94 114 121]
  [ 95 115 122]
  [ 95 115 122]]

 [[126 131 142]
  [126 131 142]
  [126 131 142]
  ...
  [ 93 113 120]
  [ 94 114 121]
  [ 94 114 121]]

 [[126 131 142]
  [126 131 142]
  [126 131 142]
  ...
  [ 93 113 120]
  [ 94 114 121]
  [ 94 114 121]]]",239,124,433,357
"[[[164 171 182]
  [165 172 183]
  [164 171 182]
  ...
  [ 94 118 126]
  [103 127 135]
  [103 127 135]]

 [[163 170 181]
  [165 172 183]
  [164 171 182]
  ...
  [ 94 118 126]
  [ 95 119 127]
  [ 96 120 128]]

 [[164 169 180]
  [164 171 182]
  [164 171 182]
  ...
  [ 93 117 125]
  [ 94 118 126]
  [ 94 118 126]]

 ...

 [[130 134 143]
  [130 134 143]
  [129 133 142]
  ...
  [ 99 115 122]
  [ 99 115 122]
  [ 99 115 122]]

 [[130 134 143]
  [129 133 142]
  [128 132 141]
  ...
  [ 98 114 121]
  [ 98 114 121]
  [ 98 114 121]]

 [[126 130 139]
  [126 130 139]
  [126 130 139]
  ...
  [ 98 114 121]
  [ 98 114 121]
  [ 98 114 121]]]",234,125,430,357
"[[[163 176 184]
  [164 177 185]
  [164 178 183]
  ...
  [ 95 122 131]
  [ 94 121 130]
  [ 93 120 129]]

 [[159 172 180]
  [161 174 182]
  [164 178 183]
  ...
  [ 95 122 131]
  [ 97 124 133]
  [ 97 124 133]]

 [[158 171 179]
  [160 173 181]
  [162 176 181]
  ...
  [ 95 122 131]
  [ 96 123 132]
  [ 98 125 134]]

 ...

 [[129 138 144]
  [128 137 143]
  [128 137 143]
  ...
  [ 98 113 124]
  [ 99 114 125]
  [ 99 114 125]]

 [[128 137 143]
  [128 137 143]
  [129 138 144]
  ...
  [ 97 112 123]
  [ 98 113 124]
  [ 98 113 124]]

 [[128 137 143]
  [129 138 144]
  [129 138 144]
  ...
  [ 97 112 123]
  [ 98 113 124]
  [ 98 113 124]]]",228,128,425,358
